epoch,step,training_cardinality_error,training_loss,training_loss_bbox,training_loss_ce,training_loss_giou,validation_cardinality_error,validation_loss,validation_loss_bbox,validation_loss_ce,validation_loss_giou
70,770,3.0,0.8193382620811462,0.020979663357138634,0.2321399301290512,0.24115000665187836,,,,,
70,771,1.25,0.7018427848815918,0.01870732568204403,0.24829714000225067,0.1800045222043991,,,,,
70,772,0.75,0.9720206260681152,0.014546425081789494,0.2812550663948059,0.30901670455932617,,,,,
70,773,1.0,0.9957463145256042,0.018360335379838943,0.20952732861042023,0.3472086489200592,,,,,
70,774,1.25,0.9796489477157593,0.028190312907099724,0.2590954601764679,0.2898009717464447,,,,,
70,775,1.5,0.673084557056427,0.027850713580846786,0.15415216982364655,0.1898394078016281,,,,,
70,776,2.25,0.7573182582855225,0.01928199827671051,0.19113197922706604,0.23488812148571014,,,,,
70,777,1.75,0.8714592456817627,0.02466721087694168,0.2614211440086365,0.2433510422706604,,,,,
70,778,0.5,0.6974263191223145,0.015514316037297249,0.19026178121566772,0.2147964984178543,,,,,
70,779,1.25,1.2380831241607666,0.02381419949233532,0.4170096218585968,0.35100123286247253,,,,,
70,780,1.0,0.5573967695236206,0.014444930478930473,0.1867406815290451,0.1492157280445099,,,,,
70,780,,,,,,1.295454502105713,1.8586535453796387,0.0672232136130333,0.4097903370857239,0.5563732981681824
71,781,1.5,1.145622730255127,0.022827183827757835,0.21232923865318298,0.409578800201416,,,,,
71,782,1.75,0.958242654800415,0.023078685626387596,0.2717136740684509,0.2855677604675293,,,,,
71,783,1.0,0.857699990272522,0.02126222290098667,0.2228531539440155,0.26426786184310913,,,,,
71,784,1.75,0.5446181893348694,0.012625610455870628,0.18302223086357117,0.14923395216464996,,,,,
71,785,1.5,0.7213879823684692,0.016034197062253952,0.28436973690986633,0.17842364311218262,,,,,
71,786,1.25,0.9708060026168823,0.018121909350156784,0.2514885365962982,0.31435394287109375,,,,,
71,787,1.25,0.8685556650161743,0.02089609019458294,0.27998489141464233,0.24204517900943756,,,,,
71,788,1.25,0.8886393308639526,0.024181652814149857,0.2967919409275055,0.23546957969665527,,,,,
71,789,0.75,0.6236456632614136,0.010597942396998405,0.16228462755680084,0.20418566465377808,,,,,
71,790,2.25,0.7282519340515137,0.013164791278541088,0.29922765493392944,0.18160013854503632,,,,,
71,791,1.5,0.8733047246932983,0.014065687544643879,0.4682948887348175,0.1673406958580017,,,,,
71,791,,,,,,1.5909091234207153,1.8761576414108276,0.06660126894712448,0.40211132168769836,0.5705198049545288
72,792,1.75,0.8694879412651062,0.02188759483397007,0.18909217417240143,0.2854788899421692,,,,,
72,793,0.75,0.9797554016113281,0.027217352762818336,0.2848881483078003,0.27939024567604065,,,,,
72,794,1.0,0.579662024974823,0.01641508750617504,0.24488502740859985,0.1263507753610611,,,,,
72,795,2.0,0.9350782632827759,0.02228398621082306,0.4096694886684418,0.2069944143295288,,,,,
72,796,2.5,0.8137267231941223,0.021773947402834892,0.19427776336669922,0.25528961420059204,,,,,
72,797,2.25,0.664040207862854,0.017622612416744232,0.14365826547145844,0.2161344438791275,,,,,
72,798,2.0,0.9831461906433105,0.030208557844161987,0.1881522387266159,0.32197558879852295,,,,,
72,799,2.5,0.9338545203208923,0.02243470400571823,0.37933334708213806,0.22117382287979126,,,,,
72,800,3.5,0.6765129566192627,0.012750855647027493,0.20928367972373962,0.20173750817775726,,,,,
72,801,0.75,1.3530313968658447,0.02746199071407318,0.14321072399616241,0.5362553596496582,,,,,
72,802,0.0,0.5428730845451355,0.012865491211414337,0.08681924641132355,0.19586318731307983,,,,,
72,802,,,,,,1.329545497894287,1.8503928184509277,0.06473895907402039,0.41076281666755676,0.5579676032066345
73,803,1.0,0.705837070941925,0.015600851736962795,0.2621934115886688,0.1828196942806244,,,,,
73,804,1.0,0.9109018445014954,0.02699809893965721,0.1784752607345581,0.29871803522109985,,,,,
73,805,0.5,0.6946924328804016,0.02190702222287655,0.18712560832500458,0.19901585578918457,,,,,
73,806,0.5,0.6966668367385864,0.020311467349529266,0.1773071587085724,0.20890115201473236,,,,,
73,807,1.25,0.8189477920532227,0.018045339733362198,0.11941509693861008,0.30465301871299744,,,,,
73,808,2.75,0.6816197633743286,0.016084445640444756,0.2153724730014801,0.19291254878044128,,,,,
73,809,1.0,0.5655573010444641,0.01021963357925415,0.1952141672372818,0.15962249040603638,,,,,
73,810,0.75,0.7323026657104492,0.016240838915109634,0.20436716079711914,0.2233656495809555,,,,,
73,811,2.0,1.0103352069854736,0.02947177179157734,0.3492945432662964,0.25684091448783875,,,,,
73,812,1.5,0.7325467467308044,0.021714074537158012,0.3206475079059601,0.15166443586349487,,,,,
73,813,2.5,0.9947528839111328,0.025128502398729324,0.13938821852207184,0.36486107110977173,,,,,
73,813,,,,,,1.375,1.877831220626831,0.0664219930768013,0.41062477231025696,0.5675480365753174
74,814,1.75,0.9528931975364685,0.0241498164832592,0.27085110545158386,0.28064650297164917,,,,,
74,815,2.0,0.8425257802009583,0.02669329196214676,0.2676756978034973,0.22069181501865387,,,,,
74,816,1.5,0.7078059315681458,0.030522078275680542,0.20113420486450195,0.17703066766262054,,,,,
74,817,1.75,0.8634921908378601,0.024523356929421425,0.1723305583000183,0.2842724323272705,,,,,
74,818,2.0,1.0102288722991943,0.025503426790237427,0.23759232461452484,0.3225597143173218,,,,,
74,819,3.75,0.5674475431442261,0.018291084095835686,0.20398125052452087,0.1360054463148117,,,,,
74,820,2.0,0.7278081178665161,0.013493409380316734,0.3808296322822571,0.1397557258605957,,,,,
74,821,1.5,0.9294515252113342,0.022712385281920433,0.2817356586456299,0.2670769691467285,,,,,
74,822,1.25,1.0035886764526367,0.02788625657558441,0.3563774824142456,0.2538899779319763,,,,,
74,823,0.5,0.8030400276184082,0.01953447237610817,0.33314454555511475,0.18611156940460205,,,,,
74,824,0.5,0.4417663514614105,0.012515031732618809,0.07523014396429062,0.15198051929473877,,,,,
74,824,,,,,,1.3522727489471436,1.8487056493759155,0.06846757978200912,0.4063349962234497,0.5500164031982422
75,825,2.75,0.5882519483566284,0.017233679071068764,0.19581186771392822,0.15313582122325897,,,,,
75,826,0.25,0.6577497720718384,0.016376003623008728,0.13881739974021912,0.2185261845588684,,,,,
75,827,1.5,0.6542772650718689,0.01396656408905983,0.272411972284317,0.15601623058319092,,,,,
75,828,1.0,0.7882907390594482,0.01641961559653282,0.22189782559871674,0.24214741587638855,,,,,
75,829,1.25,0.6179009675979614,0.012000635266304016,0.0984085351228714,0.22974464297294617,,,,,
75,830,1.5,0.8703070878982544,0.0199272520840168,0.23781611025333405,0.2664273679256439,,,,,
75,831,2.25,0.8088098168373108,0.01667734608054161,0.20667150616645813,0.25937578082084656,,,,,
75,832,1.0,0.6440302133560181,0.01386546902358532,0.17087168991565704,0.20191557705402374,,,,,
75,833,1.25,0.732955813407898,0.02686181105673313,0.2407865673303604,0.17893008887767792,,,,,
75,834,1.5,0.6046226024627686,0.015258855186402798,0.25479674339294434,0.13676579296588898,,,,,
75,835,0.0,0.6327975988388062,0.019341282546520233,0.18302763998508453,0.17653176188468933,,,,,
75,835,,,,,,1.2840908765792847,1.8405684232711792,0.0653504878282547,0.4279700219631195,0.5429229140281677
76,836,1.25,0.44027402997016907,0.016217689961194992,0.12316939234733582,0.118008092045784,,,,,
76,837,1.0,1.0924975872039795,0.03014478087425232,0.12361788004636765,0.40907788276672363,,,,,
76,838,1.25,0.5789873003959656,0.01117414329200983,0.23699064552783966,0.14306296408176422,,,,,
76,839,1.25,1.0125243663787842,0.03217366710305214,0.19079414010047913,0.3304309546947479,,,,,
76,840,1.25,0.524573802947998,0.012320921756327152,0.15331308543682098,0.15482807159423828,,,,,
76,841,0.25,0.5222674012184143,0.011752523481845856,0.25018665194511414,0.10665906965732574,,,,,
76,842,1.0,0.8919577598571777,0.023002423346042633,0.23307578265666962,0.2719349265098572,,,,,
76,843,2.5,1.1664438247680664,0.03310733288526535,0.1740216612815857,0.4134427309036255,,,,,
76,844,1.5,0.4809377193450928,0.009266914799809456,0.16150541603565216,0.13654886186122894,,,,,
76,845,1.25,0.917446494102478,0.02403937093913555,0.23729631304740906,0.27997666597366333,,,,,
76,846,1.5,0.7766958475112915,0.01236754097044468,0.2777506411075592,0.21855375170707703,,,,,
76,846,,,,,,1.2840908765792847,1.8771138191223145,0.06891939043998718,0.4092727601528168,0.5616219639778137
77,847,1.25,0.5429480075836182,0.01007295586168766,0.21972911059856415,0.13642707467079163,,,,,
77,848,2.5,0.7847228050231934,0.017037473618984222,0.22726976871490479,0.23613281548023224,,,,,
77,849,2.25,0.8938617706298828,0.021835461258888245,0.1895999163389206,0.2975422739982605,,,,,
77,850,1.25,0.9716132283210754,0.021189996972680092,0.3534233570098877,0.2561199367046356,,,,,
77,851,2.25,0.5128698348999023,0.016020944342017174,0.16007943451404572,0.1363428384065628,,,,,
77,852,1.75,1.0651450157165527,0.022464750334620476,0.21937158703804016,0.36672481894493103,,,,,
77,853,1.0,0.5164555311203003,0.015201803296804428,0.09549640864133835,0.17247506976127625,,,,,
77,854,1.0,0.8931525945663452,0.025396985933184624,0.2908060848712921,0.23768079280853271,,,,,
77,855,1.0,0.7710303664207458,0.014627747237682343,0.16549532115459442,0.26619815826416016,,,,,
77,856,1.5,0.6376633644104004,0.0202180128544569,0.14181526005268097,0.19737903773784637,,,,,
77,857,1.5,0.44899982213974,0.008818890899419785,0.19551390409469604,0.10469573736190796,,,,,
77,857,,,,,,1.329545497894287,1.8562846183776855,0.06699275225400925,0.41689351201057434,0.5522135496139526
78,858,1.25,0.7982360124588013,0.019770905375480652,0.31426697969436646,0.19255726039409637,,,,,
78,859,1.5,0.5325461626052856,0.012169024907052517,0.06129623204469681,0.2052024006843567,,,,,
78,860,1.0,0.7905750274658203,0.011213429272174835,0.3307636082172394,0.20187215507030487,,,,,
78,861,1.25,0.5688573122024536,0.012755827978253365,0.15543724596500397,0.17482046782970428,,,,,
78,862,1.5,1.2189903259277344,0.019818482920527458,0.4361489713191986,0.34187445044517517,,,,,
78,863,1.25,0.8402405977249146,0.01644173078238964,0.2610710859298706,0.2484804093837738,,,,,
78,864,1.0,0.6672294735908508,0.026526279747486115,0.14776208996772766,0.1934179961681366,,,,,
78,865,0.75,0.6003046035766602,0.01949254609644413,0.10666406899690628,0.1980888843536377,,,,,
78,866,0.75,0.6333338618278503,0.022916195914149284,0.2865927219390869,0.11608006805181503,,,,,
78,867,0.5,0.5952619314193726,0.019742969423532486,0.08680851757526398,0.20486928522586823,,,,,
78,868,2.5,0.464587539434433,0.013635203242301941,0.13436417281627655,0.13102367520332336,,,,,
78,868,,,,,,1.3977272510528564,1.8469945192337036,0.0666474774479866,0.4223484992980957,0.5457044243812561
79,869,0.5,0.7730002403259277,0.017577368766069412,0.167272686958313,0.2589203715324402,,,,,
79,870,1.5,0.7712074518203735,0.01690756529569626,0.26717981696128845,0.2097449004650116,,,,,
79,871,2.0,0.8642833828926086,0.013731775805354118,0.39411747455596924,0.20075350999832153,,,,,
79,872,1.0,0.5489202737808228,0.015523488633334637,0.11247082054615021,0.1794160008430481,,,,,
79,873,1.25,0.5293630957603455,0.014454192481935024,0.11650516092777252,0.17029348015785217,,,,,
79,874,1.25,0.6113649010658264,0.019278399646282196,0.15099892020225525,0.1819869875907898,,,,,
79,875,1.5,0.8824560642242432,0.015727972611784935,0.1867799609899521,0.30851811170578003,,,,,
79,876,0.5,0.5968720316886902,0.014472581446170807,0.16257433593273163,0.18096739053726196,,,,,
79,877,3.0,0.6231585144996643,0.016795843839645386,0.14071966707706451,0.19922982156276703,,,,,
79,878,0.25,0.6490875482559204,0.0215850118547678,0.1605951189994812,0.19028370082378387,,,,,
79,879,0.5,0.519781768321991,0.022623645141720772,0.06543099880218506,0.1706162691116333,,,,,
79,879,,,,,,1.5340908765792847,1.8848762512207031,0.06936085224151611,0.4329530596733093,0.552559494972229
80,880,0.5,0.5942478775978088,0.010285399854183197,0.15156278014183044,0.1956290453672409,,,,,
80,881,2.75,0.8054261207580566,0.015097955241799355,0.35747286677360535,0.18623174726963043,,,,,
80,882,1.0,0.5626975297927856,0.014141200110316277,0.15247401595115662,0.16975875198841095,,,,,
80,883,1.75,0.6033649444580078,0.011966641061007977,0.18459971249103546,0.17946599423885345,,,,,
80,884,1.75,0.6187734603881836,0.011446497403085232,0.11143322288990021,0.22505389153957367,,,,,
80,885,0.25,0.5810897946357727,0.021802756935358047,0.06253781914710999,0.204769104719162,,,,,
80,886,0.5,0.7733533382415771,0.020570633932948112,0.21807149052619934,0.22621431946754456,,,,,
80,887,1.25,0.9078125357627869,0.01752728410065174,0.3029317855834961,0.2586221694946289,,,,,
80,888,0.75,0.5468278527259827,0.018160205334424973,0.17962856590747833,0.138199120759964,,,,,
80,889,1.25,0.5978389382362366,0.0226962361484766,0.1872631311416626,0.14854732155799866,,,,,
80,890,3.0,0.7097300291061401,0.019144169986248016,0.09229368716478348,0.2608577609062195,,,,,
80,890,,,,,,1.8863636255264282,1.8912231922149658,0.06917892396450043,0.4331163167953491,0.5561062097549438
81,891,2.0,0.7250452041625977,0.018219027668237686,0.18333733081817627,0.22530637681484222,,,,,
81,892,2.75,0.46519672870635986,0.010080846957862377,0.23410044610500336,0.09034601598978043,,,,,
81,893,1.75,0.50102698802948,0.01222403533756733,0.25642409920692444,0.09174136817455292,,,,,
81,894,2.25,0.6754245758056641,0.023671528324484825,0.10044199973344803,0.22831246256828308,,,,,
81,895,3.0,0.7599859237670898,0.01895935647189617,0.13552533090114594,0.26483190059661865,,,,,
81,896,2.75,0.6033450961112976,0.017559239640831947,0.18551425635814667,0.16501732170581818,,,,,
81,897,2.5,0.8180524110794067,0.02145317941904068,0.14467492699623108,0.28305578231811523,,,,,
81,898,1.5,0.5750905275344849,0.01890121027827263,0.12488604336977005,0.17784921824932098,,,,,
81,899,1.0,0.5590879917144775,0.017477205023169518,0.13919372856616974,0.16625410318374634,,,,,
81,900,1.0,0.7240602374076843,0.02011222392320633,0.12729740142822266,0.2481008619070053,,,,,
81,901,0.5,0.48728954792022705,0.010820863768458366,0.12426333874464035,0.15446093678474426,,,,,
81,901,,,,,,1.204545497894287,1.9024280309677124,0.06804682314395905,0.44956138730049133,0.5563162565231323
82,902,0.25,0.885762631893158,0.017420262098312378,0.17108987271785736,0.31378573179244995,,,,,
82,903,1.0,0.7725256681442261,0.011798293329775333,0.21847744286060333,0.24752835929393768,,,,,
82,904,1.0,0.6982028484344482,0.01783645525574684,0.11977433413267136,0.2446231096982956,,,,,
82,905,1.5,0.6022714376449585,0.013396607711911201,0.32690784335136414,0.10419026762247086,,,,,
82,906,0.25,0.7166057825088501,0.021987294778227806,0.14875899255275726,0.22895514965057373,,,,,
82,907,0.5,0.36044439673423767,0.014475136063992977,0.07547114789485931,0.1062987893819809,,,,,
82,908,0.75,0.6745166778564453,0.015295440331101418,0.10620101541280746,0.24591922760009766,,,,,
82,909,1.75,0.4090859889984131,0.008709710091352463,0.13466721773147583,0.11543511599302292,,,,,
82,910,2.0,0.822903037071228,0.021962571889162064,0.11539137363433838,0.2988494038581848,,,,,
82,911,0.75,0.5955798625946045,0.01512237824499607,0.07417600601911545,0.22289597988128662,,,,,
82,912,1.5,0.6440895795822144,0.012003029696643353,0.1379173994064331,0.22307851910591125,,,,,
82,912,,,,,,1.7272727489471436,1.8469191789627075,0.06604527682065964,0.42737123370170593,0.544660747051239
83,913,1.25,0.5407439470291138,0.012997308745980263,0.21657846868038177,0.12958945333957672,,,,,
83,914,2.25,0.9960950613021851,0.014999142847955227,0.2117248922586441,0.3546872138977051,,,,,
83,915,0.75,0.6197344064712524,0.017082449048757553,0.12274187803268433,0.20579014718532562,,,,,
83,916,1.75,0.6481189727783203,0.008975987322628498,0.2979253828525543,0.15265683829784393,,,,,
83,917,1.25,0.5686300992965698,0.020334746688604355,0.08018337190151215,0.193386510014534,,,,,
83,918,0.25,1.039957880973816,0.02297910861670971,0.1628275066614151,0.38111743330955505,,,,,
83,919,1.25,0.7838071584701538,0.0188542902469635,0.13616669178009033,0.2766844928264618,,,,,
83,920,0.75,0.668292760848999,0.017549479380249977,0.1615837812423706,0.20948080718517303,,,,,
83,921,1.0,0.47761425375938416,0.0102470051497221,0.10200294107198715,0.16218814253807068,,,,,
83,922,1.0,0.6395044326782227,0.017799844965338707,0.2028239220380783,0.17384064197540283,,,,,
83,923,1.0,0.386869877576828,0.01615479215979576,0.08000577241182327,0.11304506659507751,,,,,
83,923,,,,,,1.170454502105713,1.9337055683135986,0.07095203548669815,0.4589698016643524,0.5599876642227173
84,924,1.0,0.58156818151474,0.011515634134411812,0.12506897747516632,0.19946052134037018,,,,,
84,925,0.0,0.4826503098011017,0.00995967909693718,0.10437119007110596,0.16424036026000977,,,,,
84,926,0.75,1.0283359289169312,0.022469915449619293,0.27229616045951843,0.3218451142311096,,,,,
84,927,0.25,0.7451253533363342,0.020403942093253136,0.21094439923763275,0.21608062088489532,,,,,
84,928,0.75,0.5732505321502686,0.013713739812374115,0.20378215610980988,0.15044985711574554,,,,,
84,929,0.25,0.4789813756942749,0.018291428685188293,0.06012492999434471,0.16369964182376862,,,,,
84,930,0.0,0.4850834608078003,0.012434085831046104,0.10954517871141434,0.15668392181396484,,,,,
84,931,2.0,0.7646698951721191,0.010598084889352322,0.25574570894241333,0.22796688973903656,,,,,
84,932,0.5,0.9387122988700867,0.016652395948767662,0.14666247367858887,0.35439392924308777,,,,,
84,933,1.75,0.5098346471786499,0.01494816318154335,0.12849614024162292,0.15329885482788086,,,,,
84,934,1.0,1.6642265319824219,0.0648195743560791,0.21161265671253204,0.5642579793930054,,,,,
84,934,,,,,,1.3068181276321411,1.9123800992965698,0.06785959750413895,0.4340762794017792,0.5695028901100159
85,935,1.5,0.5568750500679016,0.011743190698325634,0.0859936773777008,0.20608270168304443,,,,,
